ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0050680	negative regulation of epithelial cell proliferation	53/4017	177/18434	0.299435028248588	1.37410637558737	2.6398455190821	0.00674536049052551	0.049751146642315	0.0391300180445247	RAP1GAP/SFN/MIR205/IRF6/ALOX5/GDF2/AQP11/DRD2/WNT10B/ACVRL1/IL26/PDX1/NKX2-8/BMP4/MIR342/DLL4/NR2F2/NUPR1/MIR152/NGFR/APOH/SOX9/GATA6/DSC1/HPN/TGFB1/CEACAM1/MIR2355/MIR149/GDF5/GHRL/PPARG/WNT5A/A4GNT/SOX2/PHOX2B/EREG/SFRP2/MCC/MIR146A/TNF/CD109/CAV2/CAV1/NKX3-1/SFRP1/SNAI2/MTSS1/SLURP1/MIR126/RGN/CXCR3/TNMD	53
GO:0001895	retina homeostasis	21/4017	57/18434	0.368421052631579	1.69068301822517	2.75670552411216	0.00679738387651808	0.0500737852438263	0.0393837781113985	CROCC/SLC2A1/RPE65/ABCA4/CRB1/PCDH15/CDH23/CDHR1/TUB/USH1C/RDH12/SLC28A2/CNGB1/CDH3/AIPL1/USH1G/NXNL1/PROM1/ADGRV1/TULP1/NDP	21
GO:0030178	negative regulation of Wnt signaling pathway	54/4017	181/18434	0.298342541436464	1.36909295714209	2.63402199401612	0.00681621111086662	0.050151392698931	0.0394448175310619	CTNNBIP1/DRAXIN/SFRP5/TCF7L2/TSKU/PTPRO/PRICKLE1/IGFBP6/GLI1/AMER2/SHISA2/GSC/MIR203A/NXN/SHISA6/SOST/NOG/AXIN2/SOX9/NOTUM/CDH2/TLE6/TRABD2A/FRZB/APCDD1L/KREMEN1/SOX10/WNT5A/PPP2R3A/SIAH2/SOX2/SHISA3/CXXC4/JADE1/TMEM131L/SFRP2/ISL1/MCC/SOX30/NKX2-5/TPBG/TBX18/SOSTDC1/GLI3/HECW1/IGFBP1/FZD1/CAV1/SHH/SFRP1/SNAI2/FZD6/TLE4/CITED1	54
GO:0002385	mucosal immune response	16/4017	40/18434	0.4	1.83559870550162	2.79255117973629	0.00705618858980715	0.0516462642970404	0.0406205563141057	XCL1/PIGR/APOA4/PLA2G1B/GP2/NOD2/NOS2/C17orf99/FFAR3/RAB17/BPIFB1/DEFB1/DEFA6/DEFA1B/DEFA5/CLDN2	16
GO:0045616	regulation of keratinocyte differentiation	16/4017	40/18434	0.4	1.83559870550162	2.79255117973629	0.00705618858980715	0.0516462642970404	0.0406205563141057	PKP1/IL20/MACROH2A2/PLAAT4/KRT84/ALOX15B/GRHL1/REG3G/REG3A/ABCA12/ZBED2/TP63/MSX2/CD109/HOXA7/AQP3	16
GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	16/4017	40/18434	0.4	1.83559870550162	2.79255117973629	0.00705618858980715	0.0516462642970404	0.0406205563141057	CNTN2/F2/DRD2/NOS1/CHGA/NECAB2/PRKCA/GRP/C3/KLK5/KLK14/POMC/NRXN1/GPR27/CAV2/SLC39A14	16
GO:1903524	positive regulation of blood circulation	16/4017	40/18434	0.4	1.83559870550162	2.79255117973629	0.00705618858980715	0.0516462642970404	0.0406205563141057	EDN2/ATP1A2/RYR2/ADRB1/KCNQ1/ADM/CHGA/CHRFAM7A/HRC/ADA/EDN3/GHRL/NKX2-5/SLC1A1/ACE2/APLN	16
GO:0003170	heart valve development	26/4017	75/18434	0.346666666666667	1.59085221143474	2.70642791523544	0.00707061951685672	0.0516462642970404	0.0406205563141057	TNFRSF1B/APLNR/TBX5/BMP4/DLL4/SMAD6/STRA6/ZFPM1/AXIN2/SOX9/TGFB1/JAG1/GATA5/SHOX2/FGFRL1/SLIT2/ADAMTS19/PCDHA10/NKX2-5/TWIST1/TBX20/NOS3/GATA4/SNAI2/HEY1/OLFM1	26
GO:1904888	cranial skeletal system development	26/4017	75/18434	0.346666666666667	1.59085221143474	2.70642791523544	0.00707061951685672	0.0516462642970404	0.0406205563141057	TBX15/PRRX1/IRF6/CHST11/BMP4/SIX1/SIX4/TGFB3/IRX5/FOXC2/LHX1/NOG/TGFB1/SIX2/LRP2/DLX2/TBX1/TP63/NEUROG1/MSX2/TFAP2A/TWIST1/GLI3/FREM1/FOXE1/ZIC3	26
GO:0009312	oligosaccharide biosynthetic process	12/4017	27/18434	0.444444444444444	2.03955411722402	2.85330998975077	0.00714113965997686	0.0520356779078796	0.0409268359206537	ST3GAL3/B3GALT2/FUT4/FUT8/B4GALNT2/ST6GALNAC1/FUT6/FUT3/FUT5/FUT2/B3GALT5/FUT9	12
GO:0045649	regulation of macrophage differentiation	12/4017	27/18434	0.444444444444444	2.03955411722402	2.85330998975077	0.00714113965997686	0.0520356779078796	0.0409268359206537	CALCA/FADD/PRKCA/TGFB1/ID2/LIF/ADIPOQ/PF4/QKI/INHBA/ROR2/MIR223	12
GO:0007173	epidermal growth factor receptor signaling pathway	48/4017	158/18434	0.30379746835443	1.39412559911515	2.62623805981593	0.00716104606107324	0.05211793811958	0.0409915348026981	EPHA8/EPHB2/EPHA10/PIGR/SLC30A10/AGT/PLCE1/ADRA2A/AFAP1L2/PTPRJ/GPRC5A/PRICKLE1/AQP5-AS1/SPRY2/LTK/IGF1R/CDH13/ERBB2/GRB7/HAP1/SOX9/INSR/TGFB1/CEACAM1/ADAM17/ALK/VIL1/EPHA4/DGKD/MST1R/EPHA6/FGFR3/ZFYVE28/KDR/EPGN/EREG/FGFR4/FAM83B/EPHA7/ROS1/AGR2/EGFR/FGFR1/FAM83A/TEK/NTRK2/ROR2/REPS2	48
GO:0007601	visual perception	64/4017	221/18434	0.289592760180996	1.32894023927719	2.59677233215971	0.00721657159735138	0.0524589243038235	0.0412597255167395	TACSTD2/RPE65/ABCA4/COL11A1/CRB1/MYO3A/RBP3/CDH23/RBP4/SFRP5/PAX2/CABP4/TYR/CACNA2D4/COL2A1/RDH5/KERA/CABP1/GJA3/ATP8A2/SLITRK6/SIX6/RDH12/VSX2/TRPM1/DLL4/ABCC6/IRX5/CNGB1/CDH3/AIPL1/GUCY2D/KRT12/COL1A1/REEP6/RDH8/RGS9BP/CRX/PCARE/VAX2/SLC4A10/MYO3B/CRYGD/VSX1/GUCA1C/SOX14/GRK7/LRAT/CYP4V2/SLC45A2/ADGRV1/TGFBI/TULP1/GUCA1A/CLIC5/RIMS1/NR2E1/EYA4/ELFN1/GRM8/CRYGN/KCNK9/NDP/OPN1MW3	64
GO:0045137	development of primary sexual characteristics	70/4017	245/18434	0.285714285714286	1.31114193250116	2.5879069306646	0.00724504119211745	0.0525731733710276	0.0413495841102189	WNT4/LHX8/WNT2B/NHLH2/LHX9/AKR1C3/YBX3/AMHR2/RXFP2/DACH1/ANG/SIX4/ADAM20/NR2F2/SOX8/NUPR1/IRX5/SOX15/ACE/SOX9/CBX2/GATA6/AMH/INSR/INSL3/SDC1/LHCGR/FSHR/IL1A/LRP2/NPPC/BCL2L1/TFAP2C/UMODL1/DMC1/WNT5A/FOXL2/GPR149/PTX3/TNFSF10/SLIT2/KDR/EREG/BMPR1B/SFRP2/SRD5A1/BASP1/FST/CD2AP/CGA/GJA1/ESR1/LFNG/HOXA10/HOXA11/INHBA/VGF/LEP/NOS3/CSMD1/GATA4/NKX3-1/SFRP1/DMRT1/PRKACG/NR5A1/PCYT1B/NR0B1/TEX11/FLNA	70
GO:0097529	myeloid leukocyte migration	68/4017	237/18434	0.286919831223629	1.31667417694209	2.58999188954064	0.00724967370890162	0.0525731733710276	0.0413495841102189	PIK3CD/CSF3R/EDN2/MCOLN2/VAV3/S100A9/S100A12/S100A8/S100A7/XCL1/TNFSF18/CAMK1D/MCU/SFTPD/CALCA/PTPRJ/FUT4/PDGFD/CD9/PTPRO/TRPV4/PLA2G1B/EDNRB/LGALS3/PGF/CHGA/GP2/NOD2/DPEP1/CCL8/MMP28/CCR7/PECAM1/TNFRSF11A/CCL25/FPR2/IL1A/DPP4/LBP/EDN3/CCR2/TAFA4/SLIT2/PF4V1/PF4/PPBP/CXCL5/CXCL3/CXCL10/VEGFC/CCL28/MIR146A/RIPOR2/IL17A/PERP/CCL26/CCL24/SERPINE1/PIK3CG/DEFB104A/DEFB104B/LYN/TRIM55/CCL21/ANXA1/ROR2/XG/MIR223	68
GO:0007216	G protein-coupled glutamate receptor signaling pathway	8/4017	15/18434	0.533333333333333	2.44746494066882	2.96027554306347	0.00734361569388955	0.0528111625643805	0.0415367661564389	GRIK3/GRM5/TRPM1/HOMER3/GRM2/GRM4/GRM1/GRM8	8
GO:0010819	regulation of T cell chemotaxis	8/4017	15/18434	0.533333333333333	2.44746494066882	2.96027554306347	0.00734361569388955	0.0528111625643805	0.0415367661564389	S100A7/XCL1/ADAM17/STK39/CCR2/WNT5A/CXCL10/CCL21	8
GO:0038083	peptidyl-tyrosine autophosphorylation	8/4017	15/18434	0.533333333333333	2.44746494066882	2.96027554306347	0.00734361569388955	0.0528111625643805	0.0415367661564389	LCK/LTK/IGF1R/ALK/SRMS/KDR/EGFR/NRG1	8
GO:0048681	negative regulation of axon regeneration	8/4017	15/18434	0.533333333333333	2.44746494066882	2.96027554306347	0.00734361569388955	0.0528111625643805	0.0415367661564389	TNR/RGMA/RTN4RL1/PTPRS/EPHA4/KREMEN1/SPP1/KIAA0319	8
GO:0060457	negative regulation of digestive system process	8/4017	15/18434	0.533333333333333	2.44746494066882	2.96027554306347	0.00734361569388955	0.0528111625643805	0.0415367661564389	WNK4/ABCG5/ABCG8/STK39/TFF2/NEUROG1/NPSR1/WNK3	8
GO:0072044	collecting duct development	8/4017	15/18434	0.533333333333333	2.44746494066882	2.96027554306347	0.00734361569388955	0.0528111625643805	0.0415367661564389	PAX2/AQP2/WNT7B/TFAP2B/DACT2/AKR1B1/SHH/CALB1	8
GO:0072148	epithelial cell fate commitment	8/4017	15/18434	0.533333333333333	2.44746494066882	2.96027554306347	0.00734361569388955	0.0528111625643805	0.0415367661564389	PDPN/PROX1/NR2F2/NEUROD1/SPDEF/SOSTDC1/HOXA13/ARX	8
GO:0032414	positive regulation of ion transmembrane transporter activity	24/4017	68/18434	0.352941176470588	1.61964591661908	2.70210509680346	0.00736241297534008	0.0528207279654292	0.0415442894868725	LRRC38/EPHB2/GSTM2/PDZK1/CTSS/ATP1B1/LRRC55/GAL/FXYD2/TESC/AKAP6/STAC2/HAP1/GALR2/STK39/JPH2/STAC/CCR2/ATP1B3/TRDN/AKAP7/CFTR/LRRC26/WNK3	24
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	24/4017	68/18434	0.352941176470588	1.61964591661908	2.70210509680346	0.00736241297534008	0.0528207279654292	0.0415442894868725	C1QTNF12/ADRA2A/BRSK2/TRPM5/ABCC8/ANO1/NR1H4/PDX1/GPR68/VSNL1/GCG/KLF7/ABCA12/FOXA2/TIAM1/GHRL/GPR27/SLC2A2/KCNK16/RFX6/CFTR/PTPRN2/SYBU/ADCY8	24
GO:0043279	response to alkaloid	33/4017	101/18434	0.326732673267327	1.49937518023647	2.65633197030483	0.00738322155918929	0.0529072559122949	0.0416123450062066	GSTM2/CASQ2/RYR2/PITX3/ADRA2A/FADD/DRD2/PDX1/HTR2A/RYR3/ST8SIA2/IGF1R/SLC6A4/PPP1R1B/TMEM38A/RYR1/PRKCG/EN1/BCL2L1/TGM2/TIAM1/GRM2/BCHE/DRD5/SLC6A3/SLC1A3/DRD1/SLC34A1/HTR1B/SDK1/OPRK1/ADCY8/SLC1A1	33
GO:0043524	negative regulation of neuron apoptotic process	51/4017	170/18434	0.3	1.37669902912621	2.60454874924364	0.00745436130408733	0.0532028868185261	0.0418448631183722	DRAXIN/GCLM/NGF/HRAS/CCND1/FAIM2/ERBB3/POU4F1/SIX1/SIX4/TGFB3/TOX3/IL27RA/CRLF1/NTF4/PRKCG/EN1/NR4A2/DLX1/EPHA4/NPPC/BCL2L1/GDF5/VSTM2L/PLA2G3/CHL1/KDR/SNCA/NDNF/TERT/RETREG1/GDNF/ISL1/PCDHGC4/PCDHGC5/PCDHGC3/SNCB/CD2AP/TFAP2D/TFAP2B/GCLC/GRIK2/FZD9/FZD1/PTPRZ1/EN2/FGF20/NEFL/SLC1A1/NTRK2/CITED1	51
GO:0002920	regulation of humoral immune response	18/4017	47/18434	0.382978723404255	1.75748812228878	2.74461098000867	0.00748315309340196	0.0532028868185261	0.0418448631183722	C4BPB/C4BPA/CD55/CR2/SUSD4/ZP4/NOD2/SPNS2/CCR7/FOXJ1/GATA6/C3/KLK3/KLK5/TNF/PGC/IL17A/IL17F	18
GO:0014059	regulation of dopamine secretion	11/4017	24/18434	0.458333333333333	2.10329018338727	2.85482807341638	0.00749485111927649	0.0532028868185261	0.0418448631183722	SNCG/DRD2/HTR2A/CHRNA4/GRM2/SNCA/GDNF/HTR1B/FGF20/CHRNA6/OPRK1	11
GO:0014821	phasic smooth muscle contraction	11/4017	24/18434	0.458333333333333	2.10329018338727	2.85482807341638	0.00749485111927649	0.0532028868185261	0.0418448631183722	HTR1D/EDN2/TACR2/P2RX3/DRD2/EDNRB/EDN3/GHRL/GDNF/NEUROG1/DRD1	11
GO:0032528	microvillus organization	11/4017	24/18434	0.458333333333333	2.10329018338727	2.85482807341638	0.00749485111927649	0.0532028868185261	0.0418448631183722	RAP1GAP/CDHR5/USH1C/MYO1A/ATP8B1/VIL1/PLS1/TNIK/CDHR2/FSCN1/PODXL	11
GO:0034114	regulation of heterotypic cell-cell adhesion	11/4017	24/18434	0.458333333333333	2.10329018338727	2.85482807341638	0.00749485111927649	0.0532028868185261	0.0418448631183722	LCK/CD44/APOA1/SKAP1/CEACAM6/BMP7/ADIPOQ/FGB/FGA/FGG/TNF	11
GO:0071280	cellular response to copper ion	11/4017	24/18434	0.458333333333333	2.10329018338727	2.85482807341638	0.00749485111927649	0.0532028868185261	0.0418448631183722	MT1HL1/AQP2/CYP1A1/MT4/MT2A/MT1G/MT1H/MT1X/NFE2L2/PRNP/SNCA	11
GO:0086064	cell communication by electrical coupling involved in cardiac conduction	11/4017	24/18434	0.458333333333333	2.10329018338727	2.85482807341638	0.00749485111927649	0.0532028868185261	0.0418448631183722	ATP1A2/ATP1B1/RYR2/PKP2/TBX5/IRX3/ATP1A3/HRC/GJA1/TRDN/CAV1	11
GO:0071867	response to monoamine	22/4017	61/18434	0.360655737704918	1.6550480131572	2.70495155793262	0.0075626078805696	0.0535581410558371	0.0421242758687218	RGS8/RNLS/HTR7/DRD2/HTR3A/ADCY6/HTR2A/PRKD1/SULT1A4/SULT1A3/GNAO1/PALM/ALK/TGM2/HTR3D/DRD5/HTR4/DRD1/CAV2/SLC1A1/GNA14/FLNA	22
GO:0071869	response to catecholamine	22/4017	61/18434	0.360655737704918	1.6550480131572	2.70495155793262	0.0075626078805696	0.0535581410558371	0.0421242758687218	RGS8/RNLS/HTR7/DRD2/HTR3A/ADCY6/HTR2A/PRKD1/SULT1A4/SULT1A3/GNAO1/PALM/ALK/TGM2/HTR3D/DRD5/HTR4/DRD1/CAV2/SLC1A1/GNA14/FLNA	22
GO:0050770	regulation of axonogenesis	44/4017	143/18434	0.307692307692308	1.41199900423201	2.61069981517893	0.00761953098130574	0.0538045117723235	0.0423180501077572	DRAXIN/EPHB2/LPAR3/CRABP2/ADCY10/TNR/CNTN2/WNT3A/BRSK2/ULK1/SPART/NIN/SEMA6D/RGMA/EFNB3/NTN1/RND2/DCC/PTPRS/BCL11A/MAP2/FN1/EPHA4/CDH4/CHODL/TIAM1/DSCAM/WNT7A/TRAK1/WNT5A/SHOX2/SLIT2/SPP1/MAP1B/FSTL4/KIAA0319/EPHA7/POU3F2/NEFL/KIF13B/NTRK2/XK/MCF2/PLXNB3	44
GO:0002455	humoral immune response mediated by circulating immunoglobulin	20/4017	54/18434	0.37037037037037	1.69962843102002	2.71770963640941	0.00762408508414041	0.0538045117723235	0.0423180501077572	C8A/C4BPB/C4BPA/CD55/CR2/SUSD4/C1S/IGHA2/IGHG2/IGHA1/IGHG3/IGHD/NOD2/FOXJ1/C3/CFI/C6/TNF/C2/C8G	20
GO:0050771	negative regulation of axonogenesis	20/4017	54/18434	0.37037037037037	1.69962843102002	2.71770963640941	0.00762408508414041	0.0538045117723235	0.0423180501077572	DRAXIN/EPHB2/TNR/WNT3A/ULK1/SPART/SEMA6D/RGMA/EFNB3/NTN1/DCC/PTPRS/BCL11A/MAP2/WNT5A/SPP1/FSTL4/KIAA0319/EPHA7/MCF2	20
GO:0016553	base conversion or substitution editing	9/4017	18/18434	0.5	2.29449838187702	2.90035787978041	0.0077030975393231	0.054042069731952	0.0425048929822284	ADARB2/A1CF/APOBEC1/ADAD2/APOBEC3A/APOBEC3C/RBM47/ADAD1/APOBEC2	9
GO:0021511	spinal cord patterning	9/4017	18/18434	0.5	2.29449838187702	2.90035787978041	0.0077030975393231	0.054042069731952	0.0425048929822284	FOXN4/SOX1/DLL4/GLI2/GLI3/SMO/SHH/DMRT3/LHX3	9
GO:0031649	heat generation	9/4017	18/18434	0.5	2.29449838187702	2.90035787978041	0.0077030975393231	0.054042069731952	0.0425048929822284	ADRB1/HTR2A/EDNRB/TNFRSF11A/IL1A/ADRB2/TNF/ADRB3/PTGES	9
GO:0032274	gonadotropin secretion	9/4017	18/18434	0.5	2.29449838187702	2.90035787978041	0.0077030975393231	0.054042069731952	0.0425048929822284	KISS1/TACR2/FOXL2/GNRHR/CGA/GJA1/INHBA/LEP/OPRK1	9
GO:1903236	regulation of leukocyte tethering or rolling	9/4017	18/18434	0.5	2.29449838187702	2.90035787978041	0.0077030975393231	0.054042069731952	0.0425048929822284	FUT4/CHST4/CCL25/CCR2/CHST2/CCL28/FUT9/CCL21/GCNT1	9
GO:0060973	cell migration involved in heart development	10/4017	21/18434	0.476190476190476	2.18523655416859	2.86855965631564	0.00771136014859038	0.054042069731952	0.0425048929822284	FOLR1/TBX5/BMP4/NDRG4/BMP7/PITX2/HAND2/POPDC1/TWIST1/SNAI2	10
GO:0003382	epithelial cell morphogenesis	15/4017	37/18434	0.405405405405405	1.8604040934138	2.76529395289626	0.00776723832870338	0.0543078120369919	0.042713903264266	FRMD6/BCL11B/CDH5/IHH/MAGI1/ARHGEF26/PALLD/PKHD1/DACT2/HOXA13/CLDN3/ADAM7/POF1B/TNMD/VSIG1	15
GO:0035883	enteroendocrine cell differentiation	15/4017	37/18434	0.405405405405405	1.8604040934138	2.76529395289626	0.00776723832870338	0.0543078120369919	0.042713903264266	PDX1/BMP4/ONECUT1/PERCC1/GATA6/CDH2/NEUROD1/INSM1/WNT5A/NKX6-1/RFX6/BHLHA15/PAX4/SMO/NKX6-3	15
GO:0007565	female pregnancy	56/4017	190/18434	0.294736842105263	1.35254641458014	2.57836590175444	0.00779416943362656	0.0544331832962742	0.0428125096275172	WNT4/SLC2A1/OVGP1/A1CF/ADRA2A/PRLHR/HMX3/ADM/CALCA/ABCC8/SCGB1A1/PTHLH/SLC38A2/TAC3/EPYC/GJB2/TGFB3/NR2F2/HSD11B2/LGALS9/CRHR1/ACE/DSG1/TLE6/TGFB1/PSG5/PSG4/IHH/THBD/LOC102724560/CBS/LIF/GHRL/SLC38A3/CD38/SPP1/HPGD/STOX2/PRLR/FBN2/STC2/CLIC5/GJA1/ESR1/CLDN4/EPO/LEP/PTN/CSMD1/PNOC/AMBP/STS/ACE2/NDP/TRO/LDOC1	56
GO:0006941	striated muscle contraction	57/4017	194/18434	0.293814432989691	1.34831348213392	2.57436552648881	0.00784233794445316	0.0547064127889881	0.0430274086942073	GSTM2/CASQ2/ATP1A2/ADCY10/ATP1B1/TNNT2/MYBPH/RYR2/TNNT3/KCNQ1/CSRP3/MYBPC3/KCNE3/SCN4B/PKP2/TRPV4/NOS1/ATP8A2/PRKD1/CHGA/RYR3/HCN4/SYNM/MYH8/STAC2/TCAP/MYL4/CACNA1G/MAP2K6/GAA/DSC2/TMEM38A/RYR1/PPP1R13L/HRC/MYH14/TNNT1/BIN1/KCNJ3/SCN1A/SCN9A/TNNC2/KCNE2/STAC/TNNC1/CACNA1D/NKX2-5/DSP/TNF/PLN/GJA1/CACNA2D1/PIK3CG/CAV1/GATA4/ACE2/FLNA	57
GO:0031099	regeneration	59/4017	202/18434	0.292079207920792	1.34035053990836	2.56741722560259	0.00792104329990775	0.0551917855735507	0.0434091616205228	NR0B2/PTGFRN/APOA2/PRRX1/TNR/ADM/MYOD1/CCND1/FOLR1/APOA5/APOA4/CD9/WNT10B/GLI1/ULK1/PDX1/POSTN/F7/SERPINA10/RGMA/IGF1R/SLC7A5/RTN4RL1/SOX15/VTN/B4GALNT2/ACE/PTPRS/TGFB1/FZD7/IHH/EPHA4/UGT1A1/KREMEN1/WNT7A/GAP43/TM4SF4/SOX2/CLDN1/APOD/ANXA3/SPP1/FGF10/MAP1B/KIAA0319/TNF/GJA1/IGFBP1/EGFR/FZD9/PTN/GATA4/NEFL/ANXA1/BAAT/TNC/MYMK/RGN/FLNA	59
GO:0060079	excitatory postsynaptic potential	35/4017	109/18434	0.321100917431193	1.4735310709302	2.61728620529116	0.00799114217080323	0.055616142519008	0.0437429246803462	SLC1A7/P2RX3/DRD2/HTR3A/GRIN2B/CUX2/CHRFAM7A/CHRNA7/CHRNB4/P2RX1/NLGN2/SEZ6/HCRT/BAIAP2/NETO1/GRIN2D/SHANK1/NRXN1/CHRNA4/GHRL/WNT7A/IGSF11/TMEM108/NLGN1/HTR3D/CHRNA9/SNCA/GLRA3/ADRB2/RIMS1/GRIK2/CHRNA6/RIMS2/NLGN4X/GLRA2	35
GO:0030278	regulation of ossification	40/4017	128/18434	0.3125	1.43406148867314	2.60118349426647	0.00800675249224097	0.0556534461260638	0.043772264523058	WNT4/ADCY10/ALOX5/EGR2/CALCA/TPH1/WNT10B/RFLNA/ZNF664-RFLNA/KL/BMP4/SMAD6/KREMEN2/SOST/SOX9/NOTUM/TGFB1/SOX11/PKDCC/SIX2/BMP7/KREMEN1/WNT5A/AHSG/STATH/BMP3/BMPR1B/ADGRV1/FBN2/ADRB2/TFAP2A/TENT5A/GJA1/ENPP1/TWIST1/FZD9/PTN/SFRP1/SLC20A2/GPM6B	40
GO:0009566	fertilization	63/4017	218/18434	0.288990825688073	1.32617796383718	2.55721847560602	0.00801490601451745	0.0556534461260638	0.043772264523058	TEX46/OVGP1/SMCP/FCRL5/OR10J1/ATP1A4/ZP4/OVCH2/CCDC87/FOLR3/FOLR1/CD9/ACRBP/YBX3/NELL2/TMPRSS12/RNASE10/ADAM20/SERPINA5/SPESP1/ABHD2/NR2F2/MEIOB/PLA2G10/ZP2/SPATA22/TMEM95/ATP8B3/NECTIN2/BSPH1/SPACA4/KLK14/APOB/HOXD10/HOXD9/TNP1/DEFB126/BCL2L1/UMODL1/CECR2/LYZL4/MST1R/IQCF1/NECTIN3/FOXL2/FETUB/TRIM36/TRPC7/SPINK1/RIMS1/HOXA10/HOXA11/ZAN/SPAM1/GARIN1B/PRSS55/LY6K/CNTLN/SPACA5/SPACA5B/AKAP4/TEX11/DAZ2	63
GO:0048844	artery morphogenesis	28/4017	83/18434	0.337349397590361	1.54809529379655	2.64165884207988	0.00807628644627345	0.056015344526447	0.044056903006651	ANGPTL3/PRRX1/MIR205/PROX1/AKT3/FOLR1/ACVRL1/BMP4/SIX1/DLL4/STRA6/FOXC2/FKBP10/NOG/NOTCH3/APOB/LRP2/JAG1/TBX1/MYLK/HAND2/HPGD/MIR143/ADGRF5/TFAP2B/HOXA13/EYA1/HEY1	28
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	113/4017	422/18434	0.267772511848341	1.22880719029433	2.50989990778067	0.00814317394165024	0.0564145658638037	0.0443708965362241	OR4F29/OR10K2/OR10K1/OR10R2/OR6Y1/OR6K2/OR6N1/OR10J1/OR2AJ1/OR2L5/OR2L2/OR2L3/OR2L13/OR2M2/OR2G6/OR51D1/OR51E1/OR51E2/OR52J3/OR52A1/OR52E4/OR52E5/OR56A3/OR56A5/OR52L1/OR56A4/OR56A1/OR52L2P/OR56B4/OR52W1/OR5P3/OR10A6/OR10A3/OR4C5/OR4C13/OR4C12/OR4A8/OR4C11/OR4P4/OR4C6/OR5AS1/OR8I2/OR8K5/OR5J2/OR8J2/OR8H1/OR8K1/OR9G1/OR9G4/OR9Q1/OR10Q1/OR5A1/OR4D6/OR4D5/OR10S1/OR8S1/OR5BS1/OR9K2/OR6C6/OR6C3/OR6C75/OR6C65/OR6C2/OR6C70/OR11H2/OR4Q3/OR4N2/OR4K2/OR4K5/OR4L1/OR4N5/OR11G2/OR11H6/OR11H7/OR11H4/OR5AU1/OR10G3/OR4M2B/OR4N4/OR4F6/OR4F4/OR1F1/OR1F2P/CNGB1/OR1G1/OR1P1/OR1A1/OR3A3/OR1E2/OR4F17/OR2Z1/OR1M1/OR7G3/OR7D4/OR7A5/OR7A10/OR7A17/OR7C2/OR1I1/OR10H4/OR5K3/OR2Y1/OR2V2/OR5V1/OR11A1/OR2I1/OR9A4/OR2A5/OR2A14/OR2A42/OR2A1/OR13F1/OR13C5	113
GO:0050729	positive regulation of inflammatory response	49/4017	163/18434	0.300613496932515	1.3795143645641	2.56893041191568	0.00823781973911516	0.0570049585608335	0.0448352491883192	PLA2G2A/CAMK2N1/GBP1/GBP5/TAFA3/S100A9/S100A12/S100A8/AIM2/TNFSF18/AGT/NLRP6/NLRP10/CTSC/CASP5/TRPV4/HTR2A/C2CD4A/C2CD4B/ABCC1/GPRC5B/NUPR1/NLRP1/ADORA2B/CCR7/TNFRSF11A/CREB3L3/C3/FFAR3/TGFB1/GPR4/NLRP12/LBP/ZBP1/PLA2G3/LGALS2/LGALS1/CCR2/WNT5A/AGTR1/SNCA/TSLP/TNF/TTBK1/CCL24/SERPINE1/PIK3CG/FABP4/MIR126	49
GO:0015872	dopamine transport	17/4017	44/18434	0.386363636363636	1.77302147690497	2.70980794597586	0.00833656125677913	0.0575565325125573	0.0452690703188956	SNCG/SLC18A2/DRD2/HTR2A/SLC6A2/TGM2/CHRNA4/GRM2/SNCA/SLC6A3/GDNF/DRD1/HTR1B/FGF20/SLC18A1/CHRNA6/OPRK1	17
GO:0030501	positive regulation of bone mineralization	17/4017	44/18434	0.386363636363636	1.77302147690497	2.70980794597586	0.00833656125677913	0.0575565325125573	0.0452690703188956	WNT4/ALOX5/WNT10B/KL/BMP4/PKDCC/BMP7/BMPR1B/ADGRV1/FBN2/ADRB2/TFAP2A/TENT5A/FZD9/PTN/SLC20A2/GPM6B	17
GO:1903169	regulation of calcium ion transmembrane transport	52/4017	175/18434	0.297142857142857	1.3635876098012	2.55094493098834	0.0084982553876835	0.0581944243743667	0.0457707817717494	GSTM2/CASQ2/ATP1A2/XCL1/ATP1B1/GJC2/RYR2/ADRA2A/CALCA/F2/APLNR/P2RX3/NOS1/PLA2G1B/PRKD1/AKAP6/BDKRB1/P2RX1/STAC2/HAP1/CRHR1/CBARP/TMEM38A/F2RL3/TGFB1/KCNN4/HRC/CACNG6/LHCGR/BIN1/GPR35/PRNP/JPH2/NTSR1/STAC/CXCL10/SNCA/DRD1/KCNK16/PLN/TRDN/TSPAN13/NPSR1/CACNA2D1/EPO/PIK3CG/CAV1/LYN/TMC1/CXCR3/PLP1/G6PD	52
GO:0071868	cellular response to monoamine stimulus	21/4017	58/18434	0.362068965517241	1.6615333110144	2.66349386950183	0.00850904663558621	0.0581944243743667	0.0457707817717494	RGS8/HTR7/DRD2/HTR3A/ADCY6/HTR2A/PRKD1/SULT1A4/SULT1A3/GNAO1/PALM/ALK/TGM2/HTR3D/DRD5/HTR4/DRD1/CAV2/SLC1A1/GNA14/FLNA	21
